DateKey	DayNumberOfWeek	SpanishDayNameOfWeek	FrenchDayNameOfWeek	DayNumberOfMonth	DayNumberOfYear	WeekNumberOfYear	EnglishMonthName	SpanishMonthName	FrenchMonthName	MonthNumberOfYear	CalendarQuarter	CalendarYear	CalendarSemester	FiscalQuarter	FiscalYear	FiscalSemester	Friday	Monday	Saturday	Sunday	Thursday	Tuesday	Wednesday
20190906	6	Viernes	Vendredi	6	249	36	September	Septiembre	Septembre	9	3	2019	2	1	2020	1	2019-09-06	null	null	null	null	null	null
20190907	7	Sábado	Samedi	7	250	36	September	Septiembre	Septembre	9	3	2019	2	1	2020	1	null	null	2019-09-07	null	null	null	null
20190908	1	Domingo	Dimanche	8	251	37	September	Septiembre	Septembre	9	3	2019	2	1	2020	1	null	null	null	2019-09-08	null	null	null
20190909	2	Lunes	Lundi	9	252	37	September	Septiembre	Septembre	9	3	2019	2	1	2020	1	null	2019-09-09	null	null	null	null	null
20190910	3	Martes	Mardi	10	253	37	September	Septiembre	Septembre	9	3	2019	2	1	2020	1	null	null	null	null	null	2019-09-10	null
20190911	4	Miércoles	Mercredi	11	254	37	September	Septiembre	Septembre	9	3	2019	2	1	2020	1	null	null	null	null	null	null	2019-09-11
20190912	5	Jueves	Jeudi	12	255	37	September	Septiembre	Septembre	9	3	2019	2	1	2020	1	null	null	null	null	2019-09-12	null	null
20190913	6	Viernes	Vendredi	13	256	37	September	Septiembre	Septembre	9	3	2019	2	1	2020	1	2019-09-13	null	null	null	null	null	null
20190914	7	Sábado	Samedi	14	257	37	September	Septiembre	Septembre	9	3	2019	2	1	2020	1	null	null	2019-09-14	null	null	null	null
20190915	1	Domingo	Dimanche	15	258	38	September	Septiembre	Septembre	9	3	2019	2	1	2020	1	null	null	null	2019-09-15	null	null	null
20190916	2	Lunes	Lundi	16	259	38	September	Septiembre	Septembre	9	3	2019	2	1	2020	1	null	2019-09-16	null	null	null	null	null
20190917	3	Martes	Mardi	17	260	38	September	Septiembre	Septembre	9	3	2019	2	1	2020	1	null	null	null	null	null	2019-09-17	null
20190918	4	Miércoles	Mercredi	18	261	38	September	Septiembre	Septembre	9	3	2019	2	1	2020	1	null	null	null	null	null	null	2019-09-18
20190919	5	Jueves	Jeudi	19	262	38	September	Septiembre	Septembre	9	3	2019	2	1	2020	1	null	null	null	null	2019-09-19	null	null
20190920	6	Viernes	Vendredi	20	263	38	September	Septiembre	Septembre	9	3	2019	2	1	2020	1	2019-09-20	null	null	null	null	null	null
20190921	7	Sábado	Samedi	21	264	38	September	Septiembre	Septembre	9	3	2019	2	1	2020	1	null	null	2019-09-21	null	null	null	null
20190922	1	Domingo	Dimanche	22	265	39	September	Septiembre	Septembre	9	3	2019	2	1	2020	1	null	null	null	2019-09-22	null	null	null
20190923	2	Lunes	Lundi	23	266	39	September	Septiembre	Septembre	9	3	2019	2	1	2020	1	null	2019-09-23	null	null	null	null	null
20190924	3	Martes	Mardi	24	267	39	September	Septiembre	Septembre	9	3	2019	2	1	2020	1	null	null	null	null	null	2019-09-24	null
20190925	4	Miércoles	Mercredi	25	268	39	September	Septiembre	Septembre	9	3	2019	2	1	2020	1	null	null	null	null	null	null	2019-09-25
20190926	5	Jueves	Jeudi	26	269	39	September	Septiembre	Septembre	9	3	2019	2	1	2020	1	null	null	null	null	2019-09-26	null	null
20190927	6	Viernes	Vendredi	27	270	39	September	Septiembre	Septembre	9	3	2019	2	1	2020	1	2019-09-27	null	null	null	null	null	null
20190928	7	Sábado	Samedi	28	271	39	September	Septiembre	Septembre	9	3	2019	2	1	2020	1	null	null	2019-09-28	null	null	null	null
20190929	1	Domingo	Dimanche	29	272	40	September	Septiembre	Septembre	9	3	2019	2	1	2020	1	null	null	null	2019-09-29	null	null	null
20190930	2	Lunes	Lundi	30	273	40	September	Septiembre	Septembre	9	3	2019	2	1	2020	1	null	2019-09-30	null	null	null	null	null
20191001	3	Martes	Mardi	1	274	40	October	Octubre	Octobre	10	4	2019	2	2	2020	1	null	null	null	null	null	2019-10-01	null
20191002	4	Miércoles	Mercredi	2	275	40	October	Octubre	Octobre	10	4	2019	2	2	2020	1	null	null	null	null	null	null	2019-10-02
20191003	5	Jueves	Jeudi	3	276	40	October	Octubre	Octobre	10	4	2019	2	2	2020	1	null	null	null	null	2019-10-03	null	null
20191004	6	Viernes	Vendredi	4	277	40	October	Octubre	Octobre	10	4	2019	2	2	2020	1	2019-10-04	null	null	null	null	null	null
20191005	7	Sábado	Samedi	5	278	40	October	Octubre	Octobre	10	4	2019	2	2	2020	1	null	null	2019-10-05	null	null	null	null
20191006	1	Domingo	Dimanche	6	279	41	October	Octubre	Octobre	10	4	2019	2	2	2020	1	null	null	null	2019-10-06	null	null	null
20191007	2	Lunes	Lundi	7	280	41	October	Octubre	Octobre	10	4	2019	2	2	2020	1	null	2019-10-07	null	null	null	null	null
20191008	3	Martes	Mardi	8	281	41	October	Octubre	Octobre	10	4	2019	2	2	2020	1	null	null	null	null	null	2019-10-08	null
20191009	4	Miércoles	Mercredi	9	282	41	October	Octubre	Octobre	10	4	2019	2	2	2020	1	null	null	null	null	null	null	2019-10-09
20191010	5	Jueves	Jeudi	10	283	41	October	Octubre	Octobre	10	4	2019	2	2	2020	1	null	null	null	null	2019-10-10	null	null
20191011	6	Viernes	Vendredi	11	284	41	October	Octubre	Octobre	10	4	2019	2	2	2020	1	2019-10-11	null	null	null	null	null	null
20191012	7	Sábado	Samedi	12	285	41	October	Octubre	Octobre	10	4	2019	2	2	2020	1	null	null	2019-10-12	null	null	null	null
20191013	1	Domingo	Dimanche	13	286	42	October	Octubre	Octobre	10	4	2019	2	2	2020	1	null	null	null	2019-10-13	null	null	null
20191014	2	Lunes	Lundi	14	287	42	October	Octubre	Octobre	10	4	2019	2	2	2020	1	null	2019-10-14	null	null	null	null	null
20191015	3	Martes	Mardi	15	288	42	October	Octubre	Octobre	10	4	2019	2	2	2020	1	null	null	null	null	null	2019-10-15	null
20191016	4	Miércoles	Mercredi	16	289	42	October	Octubre	Octobre	10	4	2019	2	2	2020	1	null	null	null	null	null	null	2019-10-16
20191017	5	Jueves	Jeudi	17	290	42	October	Octubre	Octobre	10	4	2019	2	2	2020	1	null	null	null	null	2019-10-17	null	null
20191018	6	Viernes	Vendredi	18	291	42	October	Octubre	Octobre	10	4	2019	2	2	2020	1	2019-10-18	null	null	null	null	null	null
20191019	7	Sábado	Samedi	19	292	42	October	Octubre	Octobre	10	4	2019	2	2	2020	1	null	null	2019-10-19	null	null	null	null
20191020	1	Domingo	Dimanche	20	293	43	October	Octubre	Octobre	10	4	2019	2	2	2020	1	null	null	null	2019-10-20	null	null	null
20191021	2	Lunes	Lundi	21	294	43	October	Octubre	Octobre	10	4	2019	2	2	2020	1	null	2019-10-21	null	null	null	null	null
20191022	3	Martes	Mardi	22	295	43	October	Octubre	Octobre	10	4	2019	2	2	2020	1	null	null	null	null	null	2019-10-22	null
20191023	4	Miércoles	Mercredi	23	296	43	October	Octubre	Octobre	10	4	2019	2	2	2020	1	null	null	null	null	null	null	2019-10-23
20191024	5	Jueves	Jeudi	24	297	43	October	Octubre	Octobre	10	4	2019	2	2	2020	1	null	null	null	null	2019-10-24	null	null
20191025	6	Viernes	Vendredi	25	298	43	October	Octubre	Octobre	10	4	2019	2	2	2020	1	2019-10-25	null	null	null	null	null	null
20191026	7	Sábado	Samedi	26	299	43	October	Octubre	Octobre	10	4	2019	2	2	2020	1	null	null	2019-10-26	null	null	null	null
20191027	1	Domingo	Dimanche	27	300	44	October	Octubre	Octobre	10	4	2019	2	2	2020	1	null	null	null	2019-10-27	null	null	null
20191028	2	Lunes	Lundi	28	301	44	October	Octubre	Octobre	10	4	2019	2	2	2020	1	null	2019-10-28	null	null	null	null	null
20191029	3	Martes	Mardi	29	302	44	October	Octubre	Octobre	10	4	2019	2	2	2020	1	null	null	null	null	null	2019-10-29	null
20191030	4	Miércoles	Mercredi	30	303	44	October	Octubre	Octobre	10	4	2019	2	2	2020	1	null	null	null	null	null	null	2019-10-30
20191031	5	Jueves	Jeudi	31	304	44	October	Octubre	Octobre	10	4	2019	2	2	2020	1	null	null	null	null	2019-10-31	null	null
20191101	6	Viernes	Vendredi	1	305	44	November	Noviembre	Novembre	11	4	2019	2	2	2020	1	2019-11-01	null	null	null	null	null	null
20191102	7	Sábado	Samedi	2	306	44	November	Noviembre	Novembre	11	4	2019	2	2	2020	1	null	null	2019-11-02	null	null	null	null
20191103	1	Domingo	Dimanche	3	307	45	November	Noviembre	Novembre	11	4	2019	2	2	2020	1	null	null	null	2019-11-03	null	null	null
20191104	2	Lunes	Lundi	4	308	45	November	Noviembre	Novembre	11	4	2019	2	2	2020	1	null	2019-11-04	null	null	null	null	null
20191105	3	Martes	Mardi	5	309	45	November	Noviembre	Novembre	11	4	2019	2	2	2020	1	null	null	null	null	null	2019-11-05	null
20191106	4	Miércoles	Mercredi	6	310	45	November	Noviembre	Novembre	11	4	2019	2	2	2020	1	null	null	null	null	null	null	2019-11-06
20191107	5	Jueves	Jeudi	7	311	45	November	Noviembre	Novembre	11	4	2019	2	2	2020	1	null	null	null	null	2019-11-07	null	null
20191108	6	Viernes	Vendredi	8	312	45	November	Noviembre	Novembre	11	4	2019	2	2	2020	1	2019-11-08	null	null	null	null	null	null
20191109	7	Sábado	Samedi	9	313	45	November	Noviembre	Novembre	11	4	2019	2	2	2020	1	null	null	2019-11-09	null	null	null	null
20191110	1	Domingo	Dimanche	10	314	46	November	Noviembre	Novembre	11	4	2019	2	2	2020	1	null	null	null	2019-11-10	null	null	null
20191111	2	Lunes	Lundi	11	315	46	November	Noviembre	Novembre	11	4	2019	2	2	2020	1	null	2019-11-11	null	null	null	null	null
20191112	3	Martes	Mardi	12	316	46	November	Noviembre	Novembre	11	4	2019	2	2	2020	1	null	null	null	null	null	2019-11-12	null
20191113	4	Miércoles	Mercredi	13	317	46	November	Noviembre	Novembre	11	4	2019	2	2	2020	1	null	null	null	null	null	null	2019-11-13
20191114	5	Jueves	Jeudi	14	318	46	November	Noviembre	Novembre	11	4	2019	2	2	2020	1	null	null	null	null	2019-11-14	null	null
20191115	6	Viernes	Vendredi	15	319	46	November	Noviembre	Novembre	11	4	2019	2	2	2020	1	2019-11-15	null	null	null	null	null	null
20191116	7	Sábado	Samedi	16	320	46	November	Noviembre	Novembre	11	4	2019	2	2	2020	1	null	null	2019-11-16	null	null	null	null
20191117	1	Domingo	Dimanche	17	321	47	November	Noviembre	Novembre	11	4	2019	2	2	2020	1	null	null	null	2019-11-17	null	null	null
20191118	2	Lunes	Lundi	18	322	47	November	Noviembre	Novembre	11	4	2019	2	2	2020	1	null	2019-11-18	null	null	null	null	null
20191119	3	Martes	Mardi	19	323	47	November	Noviembre	Novembre	11	4	2019	2	2	2020	1	null	null	null	null	null	2019-11-19	null
20191120	4	Miércoles	Mercredi	20	324	47	November	Noviembre	Novembre	11	4	2019	2	2	2020	1	null	null	null	null	null	null	2019-11-20
20191121	5	Jueves	Jeudi	21	325	47	November	Noviembre	Novembre	11	4	2019	2	2	2020	1	null	null	null	null	2019-11-21	null	null
20191122	6	Viernes	Vendredi	22	326	47	November	Noviembre	Novembre	11	4	2019	2	2	2020	1	2019-11-22	null	null	null	null	null	null
20191123	7	Sábado	Samedi	23	327	47	November	Noviembre	Novembre	11	4	2019	2	2	2020	1	null	null	2019-11-23	null	null	null	null
20191124	1	Domingo	Dimanche	24	328	48	November	Noviembre	Novembre	11	4	2019	2	2	2020	1	null	null	null	2019-11-24	null	null	null
20191125	2	Lunes	Lundi	25	329	48	November	Noviembre	Novembre	11	4	2019	2	2	2020	1	null	2019-11-25	null	null	null	null	null
20191126	3	Martes	Mardi	26	330	48	November	Noviembre	Novembre	11	4	2019	2	2	2020	1	null	null	null	null	null	2019-11-26	null
20191127	4	Miércoles	Mercredi	27	331	48	November	Noviembre	Novembre	11	4	2019	2	2	2020	1	null	null	null	null	null	null	2019-11-27
20191128	5	Jueves	Jeudi	28	332	48	November	Noviembre	Novembre	11	4	2019	2	2	2020	1	null	null	null	null	2019-11-28	null	null
20191129	6	Viernes	Vendredi	29	333	48	November	Noviembre	Novembre	11	4	2019	2	2	2020	1	2019-11-29	null	null	null	null	null	null
20191130	7	Sábado	Samedi	30	334	48	November	Noviembre	Novembre	11	4	2019	2	2	2020	1	null	null	2019-11-30	null	null	null	null
20191201	1	Domingo	Dimanche	1	335	49	December	Diciembre	Décembre	12	4	2019	2	2	2020	1	null	null	null	2019-12-01	null	null	null
20191202	2	Lunes	Lundi	2	336	49	December	Diciembre	Décembre	12	4	2019	2	2	2020	1	null	2019-12-02	null	null	null	null	null
20191203	3	Martes	Mardi	3	337	49	December	Diciembre	Décembre	12	4	2019	2	2	2020	1	null	null	null	null	null	2019-12-03	null
20191204	4	Miércoles	Mercredi	4	338	49	December	Diciembre	Décembre	12	4	2019	2	2	2020	1	null	null	null	null	null	null	2019-12-04
20191205	5	Jueves	Jeudi	5	339	49	December	Diciembre	Décembre	12	4	2019	2	2	2020	1	null	null	null	null	2019-12-05	null	null
20191206	6	Viernes	Vendredi	6	340	49	December	Diciembre	Décembre	12	4	2019	2	2	2020	1	2019-12-06	null	null	null	null	null	null
20191207	7	Sábado	Samedi	7	341	49	December	Diciembre	Décembre	12	4	2019	2	2	2020	1	null	null	2019-12-07	null	null	null	null
20191208	1	Domingo	Dimanche	8	342	50	December	Diciembre	Décembre	12	4	2019	2	2	2020	1	null	null	null	2019-12-08	null	null	null
20191209	2	Lunes	Lundi	9	343	50	December	Diciembre	Décembre	12	4	2019	2	2	2020	1	null	2019-12-09	null	null	null	null	null
20191210	3	Martes	Mardi	10	344	50	December	Diciembre	Décembre	12	4	2019	2	2	2020	1	null	null	null	null	null	2019-12-10	null
20191211	4	Miércoles	Mercredi	11	345	50	December	Diciembre	Décembre	12	4	2019	2	2	2020	1	null	null	null	null	null	null	2019-12-11
20191212	5	Jueves	Jeudi	12	346	50	December	Diciembre	Décembre	12	4	2019	2	2	2020	1	null	null	null	null	2019-12-12	null	null
20191213	6	Viernes	Vendredi	13	347	50	December	Diciembre	Décembre	12	4	2019	2	2	2020	1	2019-12-13	null	null	null	null	null	null
20191214	7	Sábado	Samedi	14	348	50	December	Diciembre	Décembre	12	4	2019	2	2	2020	1	null	null	2019-12-14	null	null	null	null
20191215	1	Domingo	Dimanche	15	349	51	December	Diciembre	Décembre	12	4	2019	2	2	2020	1	null	null	null	2019-12-15	null	null	null
20191216	2	Lunes	Lundi	16	350	51	December	Diciembre	Décembre	12	4	2019	2	2	2020	1	null	2019-12-16	null	null	null	null	null
20191217	3	Martes	Mardi	17	351	51	December	Diciembre	Décembre	12	4	2019	2	2	2020	1	null	null	null	null	null	2019-12-17	null
20191218	4	Miércoles	Mercredi	18	352	51	December	Diciembre	Décembre	12	4	2019	2	2	2020	1	null	null	null	null	null	null	2019-12-18
20191219	5	Jueves	Jeudi	19	353	51	December	Diciembre	Décembre	12	4	2019	2	2	2020	1	null	null	null	null	2019-12-19	null	null
20191220	6	Viernes	Vendredi	20	354	51	December	Diciembre	Décembre	12	4	2019	2	2	2020	1	2019-12-20	null	null	null	null	null	null
20191221	7	Sábado	Samedi	21	355	51	December	Diciembre	Décembre	12	4	2019	2	2	2020	1	null	null	2019-12-21	null	null	null	null
20191222	1	Domingo	Dimanche	22	356	52	December	Diciembre	Décembre	12	4	2019	2	2	2020	1	null	null	null	2019-12-22	null	null	null
20191223	2	Lunes	Lundi	23	357	52	December	Diciembre	Décembre	12	4	2019	2	2	2020	1	null	2019-12-23	null	null	null	null	null
20191224	3	Martes	Mardi	24	358	52	December	Diciembre	Décembre	12	4	2019	2	2	2020	1	null	null	null	null	null	2019-12-24	null
20191225	4	Miércoles	Mercredi	25	359	52	December	Diciembre	Décembre	12	4	2019	2	2	2020	1	null	null	null	null	null	null	2019-12-25
20191226	5	Jueves	Jeudi	26	360	52	December	Diciembre	Décembre	12	4	2019	2	2	2020	1	null	null	null	null	2019-12-26	null	null
20191227	6	Viernes	Vendredi	27	361	52	December	Diciembre	Décembre	12	4	2019	2	2	2020	1	2019-12-27	null	null	null	null	null	null
20191228	7	Sábado	Samedi	28	362	52	December	Diciembre	Décembre	12	4	2019	2	2	2020	1	null	null	2019-12-28	null	null	null	null
20191229	1	Domingo	Dimanche	29	363	53	December	Diciembre	Décembre	12	4	2019	2	2	2020	1	null	null	null	2019-12-29	null	null	null
20191230	2	Lunes	Lundi	30	364	53	December	Diciembre	Décembre	12	4	2019	2	2	2020	1	null	2019-12-30	null	null	null	null	null
20191231	3	Martes	Mardi	31	365	53	December	Diciembre	Décembre	12	4	2019	2	2	2020	1	null	null	null	null	null	2019-12-31	null
20200101	4	Miércoles	Mercredi	1	1	1	January	Enero	Janvier	1	1	2020	1	3	2020	2	null	null	null	null	null	null	2020-01-01
20200102	5	Jueves	Jeudi	2	2	1	January	Enero	Janvier	1	1	2020	1	3	2020	2	null	null	null	null	2020-01-02	null	null
20200103	6	Viernes	Vendredi	3	3	1	January	Enero	Janvier	1	1	2020	1	3	2020	2	2020-01-03	null	null	null	null	null	null
20200104	7	Sábado	Samedi	4	4	1	January	Enero	Janvier	1	1	2020	1	3	2020	2	null	null	2020-01-04	null	null	null	null
20200105	1	Domingo	Dimanche	5	5	2	January	Enero	Janvier	1	1	2020	1	3	2020	2	null	null	null	2020-01-05	null	null	null
20200106	2	Lunes	Lundi	6	6	2	January	Enero	Janvier	1	1	2020	1	3	2020	2	null	2020-01-06	null	null	null	null	null
20200107	3	Martes	Mardi	7	7	2	January	Enero	Janvier	1	1	2020	1	3	2020	2	null	null	null	null	null	2020-01-07	null
20200108	4	Miércoles	Mercredi	8	8	2	January	Enero	Janvier	1	1	2020	1	3	2020	2	null	null	null	null	null	null	2020-01-08
20200109	5	Jueves	Jeudi	9	9	2	January	Enero	Janvier	1	1	2020	1	3	2020	2	null	null	null	null	2020-01-09	null	null
20200110	6	Viernes	Vendredi	10	10	2	January	Enero	Janvier	1	1	2020	1	3	2020	2	2020-01-10	null	null	null	null	null	null
20200111	7	Sábado	Samedi	11	11	2	January	Enero	Janvier	1	1	2020	1	3	2020	2	null	null	2020-01-11	null	null	null	null
20200112	1	Domingo	Dimanche	12	12	3	January	Enero	Janvier	1	1	2020	1	3	2020	2	null	null	null	2020-01-12	null	null	null
20200113	2	Lunes	Lundi	13	13	3	January	Enero	Janvier	1	1	2020	1	3	2020	2	null	2020-01-13	null	null	null	null	null
20200114	3	Martes	Mardi	14	14	3	January	Enero	Janvier	1	1	2020	1	3	2020	2	null	null	null	null	null	2020-01-14	null
20200115	4	Miércoles	Mercredi	15	15	3	January	Enero	Janvier	1	1	2020	1	3	2020	2	null	null	null	null	null	null	2020-01-15
20200116	5	Jueves	Jeudi	16	16	3	January	Enero	Janvier	1	1	2020	1	3	2020	2	null	null	null	null	2020-01-16	null	null
20200117	6	Viernes	Vendredi	17	17	3	January	Enero	Janvier	1	1	2020	1	3	2020	2	2020-01-17	null	null	null	null	null	null
20200118	7	Sábado	Samedi	18	18	3	January	Enero	Janvier	1	1	2020	1	3	2020	2	null	null	2020-01-18	null	null	null	null
20200119	1	Domingo	Dimanche	19	19	4	January	Enero	Janvier	1	1	2020	1	3	2020	2	null	null	null	2020-01-19	null	null	null
20200120	2	Lunes	Lundi	20	20	4	January	Enero	Janvier	1	1	2020	1	3	2020	2	null	2020-01-20	null	null	null	null	null
20200121	3	Martes	Mardi	21	21	4	January	Enero	Janvier	1	1	2020	1	3	2020	2	null	null	null	null	null	2020-01-21	null
20200122	4	Miércoles	Mercredi	22	22	4	January	Enero	Janvier	1	1	2020	1	3	2020	2	null	null	null	null	null	null	2020-01-22
20200123	5	Jueves	Jeudi	23	23	4	January	Enero	Janvier	1	1	2020	1	3	2020	2	null	null	null	null	2020-01-23	null	null
20200124	6	Viernes	Vendredi	24	24	4	January	Enero	Janvier	1	1	2020	1	3	2020	2	2020-01-24	null	null	null	null	null	null
20200125	7	Sábado	Samedi	25	25	4	January	Enero	Janvier	1	1	2020	1	3	2020	2	null	null	2020-01-25	null	null	null	null
20200126	1	Domingo	Dimanche	26	26	5	January	Enero	Janvier	1	1	2020	1	3	2020	2	null	null	null	2020-01-26	null	null	null
20200127	2	Lunes	Lundi	27	27	5	January	Enero	Janvier	1	1	2020	1	3	2020	2	null	2020-01-27	null	null	null	null	null
20200128	3	Martes	Mardi	28	28	5	January	Enero	Janvier	1	1	2020	1	3	2020	2	null	null	null	null	null	2020-01-28	null
20200129	4	Miércoles	Mercredi	29	29	5	January	Enero	Janvier	1	1	2020	1	3	2020	2	null	null	null	null	null	null	2020-01-29
20200130	5	Jueves	Jeudi	30	30	5	January	Enero	Janvier	1	1	2020	1	3	2020	2	null	null	null	null	2020-01-30	null	null
20200131	6	Viernes	Vendredi	31	31	5	January	Enero	Janvier	1	1	2020	1	3	2020	2	2020-01-31	null	null	null	null	null	null
20200201	7	Sábado	Samedi	1	32	5	February	Febrero	Février	2	1	2020	1	3	2020	2	null	null	2020-02-01	null	null	null	null
20200202	1	Domingo	Dimanche	2	33	6	February	Febrero	Février	2	1	2020	1	3	2020	2	null	null	null	2020-02-02	null	null	null
20200203	2	Lunes	Lundi	3	34	6	February	Febrero	Février	2	1	2020	1	3	2020	2	null	2020-02-03	null	null	null	null	null
20200204	3	Martes	Mardi	4	35	6	February	Febrero	Février	2	1	2020	1	3	2020	2	null	null	null	null	null	2020-02-04	null
20200205	4	Miércoles	Mercredi	5	36	6	February	Febrero	Février	2	1	2020	1	3	2020	2	null	null	null	null	null	null	2020-02-05
20200206	5	Jueves	Jeudi	6	37	6	February	Febrero	Février	2	1	2020	1	3	2020	2	null	null	null	null	2020-02-06	null	null
20200207	6	Viernes	Vendredi	7	38	6	February	Febrero	Février	2	1	2020	1	3	2020	2	2020-02-07	null	null	null	null	null	null
20200208	7	Sábado	Samedi	8	39	6	February	Febrero	Février	2	1	2020	1	3	2020	2	null	null	2020-02-08	null	null	null	null
20200209	1	Domingo	Dimanche	9	40	7	February	Febrero	Février	2	1	2020	1	3	2020	2	null	null	null	2020-02-09	null	null	null
20200210	2	Lunes	Lundi	10	41	7	February	Febrero	Février	2	1	2020	1	3	2020	2	null	2020-02-10	null	null	null	null	null
20200211	3	Martes	Mardi	11	42	7	February	Febrero	Février	2	1	2020	1	3	2020	2	null	null	null	null	null	2020-02-11	null
20200212	4	Miércoles	Mercredi	12	43	7	February	Febrero	Février	2	1	2020	1	3	2020	2	null	null	null	null	null	null	2020-02-12
20200213	5	Jueves	Jeudi	13	44	7	February	Febrero	Février	2	1	2020	1	3	2020	2	null	null	null	null	2020-02-13	null	null
20200214	6	Viernes	Vendredi	14	45	7	February	Febrero	Février	2	1	2020	1	3	2020	2	2020-02-14	null	null	null	null	null	null
20200215	7	Sábado	Samedi	15	46	7	February	Febrero	Février	2	1	2020	1	3	2020	2	null	null	2020-02-15	null	null	null	null
20200216	1	Domingo	Dimanche	16	47	8	February	Febrero	Février	2	1	2020	1	3	2020	2	null	null	null	2020-02-16	null	null	null
20200217	2	Lunes	Lundi	17	48	8	February	Febrero	Février	2	1	2020	1	3	2020	2	null	2020-02-17	null	null	null	null	null
20200218	3	Martes	Mardi	18	49	8	February	Febrero	Février	2	1	2020	1	3	2020	2	null	null	null	null	null	2020-02-18	null
20200219	4	Miércoles	Mercredi	19	50	8	February	Febrero	Février	2	1	2020	1	3	2020	2	null	null	null	null	null	null	2020-02-19
20200220	5	Jueves	Jeudi	20	51	8	February	Febrero	Février	2	1	2020	1	3	2020	2	null	null	null	null	2020-02-20	null	null
20200221	6	Viernes	Vendredi	21	52	8	February	Febrero	Février	2	1	2020	1	3	2020	2	2020-02-21	null	null	null	null	null	null
20200222	7	Sábado	Samedi	22	53	8	February	Febrero	Février	2	1	2020	1	3	2020	2	null	null	2020-02-22	null	null	null	null
20200223	1	Domingo	Dimanche	23	54	9	February	Febrero	Février	2	1	2020	1	3	2020	2	null	null	null	2020-02-23	null	null	null
20200224	2	Lunes	Lundi	24	55	9	February	Febrero	Février	2	1	2020	1	3	2020	2	null	2020-02-24	null	null	null	null	null
20200225	3	Martes	Mardi	25	56	9	February	Febrero	Février	2	1	2020	1	3	2020	2	null	null	null	null	null	2020-02-25	null
20200226	4	Miércoles	Mercredi	26	57	9	February	Febrero	Février	2	1	2020	1	3	2020	2	null	null	null	null	null	null	2020-02-26
20200227	5	Jueves	Jeudi	27	58	9	February	Febrero	Février	2	1	2020	1	3	2020	2	null	null	null	null	2020-02-27	null	null
20200228	6	Viernes	Vendredi	28	59	9	February	Febrero	Février	2	1	2020	1	3	2020	2	2020-02-28	null	null	null	null	null	null
20200229	7	Sábado	Samedi	29	60	9	February	Febrero	Février	2	1	2020	1	3	2020	2	null	null	2020-02-29	null	null	null	null
20200301	1	Domingo	Dimanche	1	61	10	March	Marzo	Mars	3	1	2020	1	3	2020	2	null	null	null	2020-03-01	null	null	null
20200302	2	Lunes	Lundi	2	62	10	March	Marzo	Mars	3	1	2020	1	3	2020	2	null	2020-03-02	null	null	null	null	null
20200303	3	Martes	Mardi	3	63	10	March	Marzo	Mars	3	1	2020	1	3	2020	2	null	null	null	null	null	2020-03-03	null
20200304	4	Miércoles	Mercredi	4	64	10	March	Marzo	Mars	3	1	2020	1	3	2020	2	null	null	null	null	null	null	2020-03-04
20200305	5	Jueves	Jeudi	5	65	10	March	Marzo	Mars	3	1	2020	1	3	2020	2	null	null	null	null	2020-03-05	null	null
20200306	6	Viernes	Vendredi	6	66	10	March	Marzo	Mars	3	1	2020	1	3	2020	2	2020-03-06	null	null	null	null	null	null
20200307	7	Sábado	Samedi	7	67	10	March	Marzo	Mars	3	1	2020	1	3	2020	2	null	null	2020-03-07	null	null	null	null
20200308	1	Domingo	Dimanche	8	68	11	March	Marzo	Mars	3	1	2020	1	3	2020	2	null	null	null	2020-03-08	null	null	null
20200309	2	Lunes	Lundi	9	69	11	March	Marzo	Mars	3	1	2020	1	3	2020	2	null	2020-03-09	null	null	null	null	null
20200310	3	Martes	Mardi	10	70	11	March	Marzo	Mars	3	1	2020	1	3	2020	2	null	null	null	null	null	2020-03-10	null
20200311	4	Miércoles	Mercredi	11	71	11	March	Marzo	Mars	3	1	2020	1	3	2020	2	null	null	null	null	null	null	2020-03-11
20200312	5	Jueves	Jeudi	12	72	11	March	Marzo	Mars	3	1	2020	1	3	2020	2	null	null	null	null	2020-03-12	null	null
20200313	6	Viernes	Vendredi	13	73	11	March	Marzo	Mars	3	1	2020	1	3	2020	2	2020-03-13	null	null	null	null	null	null
20200314	7	Sábado	Samedi	14	74	11	March	Marzo	Mars	3	1	2020	1	3	2020	2	null	null	2020-03-14	null	null	null	null
20200315	1	Domingo	Dimanche	15	75	12	March	Marzo	Mars	3	1	2020	1	3	2020	2	null	null	null	2020-03-15	null	null	null
20200316	2	Lunes	Lundi	16	76	12	March	Marzo	Mars	3	1	2020	1	3	2020	2	null	2020-03-16	null	null	null	null	null
20200317	3	Martes	Mardi	17	77	12	March	Marzo	Mars	3	1	2020	1	3	2020	2	null	null	null	null	null	2020-03-17	null
20200318	4	Miércoles	Mercredi	18	78	12	March	Marzo	Mars	3	1	2020	1	3	2020	2	null	null	null	null	null	null	2020-03-18
20200319	5	Jueves	Jeudi	19	79	12	March	Marzo	Mars	3	1	2020	1	3	2020	2	null	null	null	null	2020-03-19	null	null
20200320	6	Viernes	Vendredi	20	80	12	March	Marzo	Mars	3	1	2020	1	3	2020	2	2020-03-20	null	null	null	null	null	null
20200321	7	Sábado	Samedi	21	81	12	March	Marzo	Mars	3	1	2020	1	3	2020	2	null	null	2020-03-21	null	null	null	null
