FinanceKey,DateKey,OrganizationKey,DepartmentGroupKey,ScenarioKey,AccountKey,Amount
851,20170701,7,6,2,52,900
852,20170701,7,6,2,53,1100
853,20170701,7,6,1,53,782
854,20170701,7,6,1,56,28863
855,20170701,7,6,2,56,28900
856,20170701,7,6,2,57,2300
857,20170701,7,6,1,57,2607
858,20170701,7,6,1,60,28840
859,20170701,7,6,2,60,28200
860,20170701,7,6,2,61,2500
861,20170701,7,6,1,61,3172
862,20170701,7,6,1,62,2307
863,20170701,7,6,2,62,2200
864,20170701,7,6,2,63,13500
865,20170701,7,6,1,63,2347
866,20170701,7,6,1,65,469
867,20170701,7,6,2,65,480
868,20170701,7,6,2,66,480
869,20170701,7,6,1,66,426
870,20170701,7,6,1,67,217
871,20170701,7,6,2,67,200
872,20170701,7,6,2,68,200
873,20170701,7,6,1,68,161
874,20170701,7,6,1,69,47
875,20170701,7,6,1,71,49
876,20170701,7,6,2,71,70
877,20170701,7,6,2,72,480
878,20170701,7,6,1,72,156
879,20170701,7,6,1,73,300
880,20170701,7,6,2,73,300
881,20170701,7,6,2,74,200
882,20170701,7,6,1,74,217
883,20170701,7,6,1,76,985
884,20170701,7,6,2,76,3100
885,20170701,7,6,2,77,550
886,20170701,7,6,1,77,636
887,20170701,7,6,1,78,179
888,20170701,7,6,2,78,200
889,20170701,7,6,2,80,650
890,20170701,7,6,1,80,676
891,20170701,7,6,1,81,418
892,20170701,7,6,2,81,380
893,20170701,7,6,2,82,40
894,20170701,7,6,1,82,41
895,20170701,7,6,1,83,143
896,20170701,7,6,2,83,100
897,20170701,7,6,2,84,100
898,20170701,7,6,1,84,119
899,20170701,7,6,1,85,114
900,20170701,7,6,2,85,100
901,20170701,7,6,2,87,550
902,20170701,7,6,1,87,630
903,20170701,7,6,1,89,116
904,20170701,7,6,1,90,178
905,20170701,7,6,1,91,-142
906,20170701,7,6,1,92,238
907,20170701,7,6,1,94,6349
908,20170701,7,6,1,96,7
909,20170701,7,6,1,97,171
910,20170701,7,6,1,99,29500
911,20170701,7,6,2,101,70400
912,20170701,7,6,1,101,78234
913,20170701,7,7,1,4,92875
914,20170701,7,7,1,6,130923
915,20170701,7,7,1,7,4029
916,20170701,7,7,1,8,2618
917,20170701,7,7,1,13,20031
918,20170701,7,7,1,14,13877
919,20170701,7,7,1,15,26970
920,20170701,7,7,1,18,9604
921,20170701,7,7,1,19,30604
922,20170701,7,7,1,20,9604
923,20170701,7,7,1,21,45032
924,20170701,7,7,1,22,8156
925,20170701,7,7,1,23,3367
926,20170701,7,7,1,24,19165
927,20170701,7,7,1,28,14934
928,20170701,7,7,1,29,124092
929,20170701,7,7,1,31,36755
930,20170701,7,7,1,32,24240
931,20170701,7,7,1,33,20512
932,20170701,7,7,1,34,9897
933,20170701,7,7,1,35,26049
934,20170701,7,7,1,37,25665
935,20170701,7,7,1,38,25964
936,20170701,7,7,1,39,37554
937,20170701,7,7,1,40,21794
938,20170701,7,7,1,42,350000
939,20170701,7,7,1,43,-713280
940,20170701,7,7,1,45,477620
941,20170701,7,7,1,46,-52842
942,20170701,7,7,1,100,15543
943,20170701,8,1,1,60,48000,46
944,20170701,8,1,2,60,29400
945,20170701,8,1,2,61,3000
946,20170701,8,1,1,61,4801,17
947,20170701,8,1,1,62,3840,55
948,20170701,8,1,2,62,2000
949,20170701,8,1,2,65,480
950,20170701,8,1,1,65,861,7
951,20170701,8,1,1,66,782,91
952,20170701,8,1,2,66,380
953,20170701,8,1,2,67,200
954,20170701,8,1,1,67,401,09
955,20170701,8,1,1,68,292
956,20170701,8,1,2,68,200
957,20170701,8,1,1,69,87,45
958,20170701,8,1,1,71,110,17
959,20170701,8,1,2,71,90
960,20170701,8,1,2,73,300
961,20170701,8,1,1,73,535,94
962,20170701,8,1,1,74,352,6
963,20170701,8,1,2,74,200
964,20170701,8,1,2,76,380
965,20170701,8,1,1,76,625,34
966,20170701,8,1,1,77,1123,83
967,20170701,8,1,2,77,650
968,20170701,8,1,2,78,200
969,20170701,8,1,1,78,325,33
970,20170701,8,1,1,80,1260,2
971,20170701,8,1,2,80,750
972,20170701,8,1,2,81,480
973,20170701,8,1,1,81,779,88
974,20170701,8,1,1,82,78,36
975,20170701,8,1,2,82,50
976,20170701,8,1,2,83,200
977,20170701,8,1,1,83,273,81
978,20170701,8,1,1,84,235,93
979,20170701,8,1,2,84,200
980,20170701,8,1,2,85,100
981,20170701,8,1,1,85,219,27
982,20170701,8,1,1,87,1092,01
983,20170701,8,1,2,87,650
984,20170701,8,1,1,89,229,87
985,20170701,8,1,1,90,352,6
986,20170701,8,1,1,91,-280,73
987,20170701,8,1,1,92,470,79
988,20170701,8,1,1,94,404,12
989,20170701,8,1,1,96,8
990,20170701,8,2,1,12,72197,88
991,20170701,8,2,1,60,24969,73
992,20170701,8,2,2,60,15600
993,20170701,8,2,2,61,1500
994,20170701,8,2,1,61,2498,1
995,20170701,8,2,1,62,1249,59
996,20170701,8,2,2,62,1000
997,20170701,8,2,2,65,200
998,20170701,8,2,1,65,255,63
999,20170701,8,2,1,66,231,39
1000,20170701,8,2,2,66,200
1001,20170701,8,2,2,67,100
1002,20170701,8,2,1,67,128,36
1003,20170701,8,2,1,68,91,99
1004,20170701,8,2,2,68,80
1005,20170701,8,2,1,69,26,84
1006,20170701,8,2,1,71,37,45
1007,20170701,8,2,2,71,50
1008,20170701,8,2,2,73,220
1009,20170701,8,2,1,73,198,05
1010,20170701,8,2,1,74,222,3
1011,20170701,8,2,2,74,200
1012,20170701,8,2,2,76,200
1013,20170701,8,2,1,76,276,84
1014,20170701,8,2,1,77,496,54
1015,20170701,8,2,2,77,280
1016,20170701,8,2,2,78,100
1017,20170701,8,2,1,78,169,27
1018,20170701,8,2,1,80,617,76
1019,20170701,8,2,2,80,380
1020,20170701,8,2,2,81,280
1021,20170701,8,2,1,81,382,91
1022,20170701,8,2,1,82,38,96
1023,20170701,8,2,2,82,20
1024,20170701,8,2,2,83,90
1025,20170701,8,2,1,83,134,42
1026,20170701,8,2,1,84,114,72
1027,20170701,8,2,2,84,80
1028,20170701,8,2,2,85,60
1029,20170701,8,2,1,85,107,14
1030,20170701,8,2,1,87,546,55
1031,20170701,8,2,2,87,380
1032,20170701,8,2,1,89,111,69
1033,20170701,8,2,1,90,170,78
1034,20170701,8,2,1,91,-135,28
1035,20170701,8,2,1,92,228,36
1036,20170701,8,2,1,94,198,05
1037,20170701,8,2,1,96,4
1038,20170701,8,6,1,52,2102,64
1039,20170701,8,6,2,52,2200
1040,20170701,8,6,2,53,4800
1041,20170701,8,6,1,53,4205,7
1042,20170701,8,6,1,56,73593,36
1043,20170701,8,6,2,56,69900
1044,20170701,8,6,2,57,9600
1045,20170701,8,6,1,57,8761,85
1046,20170701,8,6,1,60,24000,01
1047,20170701,8,6,2,60,15700
1048,20170701,8,6,2,61,1400
1049,20170701,8,6,1,61,2401,13
1050,20170701,8,6,1,62,1201,1
1051,20170701,8,6,2,62,1000
1052,20170701,8,6,2,63,7300
1053,20170701,8,6,1,63,8411,84
1054,20170701,8,6,1,65,243,51
1055,20170701,8,6,2,65,200
1056,20170701,8,6,2,66,200
1057,20170701,8,6,1,66,220,78
1058,20170701,8,6,1,67,122,3
1059,20170701,8,6,2,67,100
1060,20170701,8,6,2,68,70
1061,20170701,8,6,1,68,91,99
1062,20170701,8,6,1,69,25,32
1063,20170701,8,6,1,71,49,57
1064,20170701,8,6,2,71,50
1065,20170701,8,6,2,72,650
1066,20170701,8,6,1,72,420,79
1067,20170701,8,6,1,73,198,05
1068,20170701,8,6,2,73,220
1069,20170701,8,6,2,74,200
1070,20170701,8,6,1,74,214,72
1071,20170701,8,6,1,76,1787,48
1072,20170701,8,6,2,76,2100
1073,20170701,8,6,2,77,380
1074,20170701,8,6,1,77,492
1075,20170701,8,6,1,78,163,21
1076,20170701,8,6,2,78,100
1077,20170701,8,6,2,80,480
1078,20170701,8,6,1,80,598,06
1079,20170701,8,6,1,81,370,79
1080,20170701,8,6,2,81,280
1081,20170701,8,6,2,82,30
1082,20170701,8,6,1,82,37,45
1083,20170701,8,6,1,83,126,84
1084,20170701,8,6,2,83,90
1085,20170701,8,6,2,84,90
1086,20170701,8,6,1,84,107,14
1087,20170701,8,6,1,85,101,08
1088,20170701,8,6,2,85,70
1089,20170701,8,6,2,87,380
1090,20170701,8,6,1,87,546,55
1091,20170701,8,6,1,89,104,11
1092,20170701,8,6,1,90,160,18
1093,20170701,8,6,1,91,-126,19
1094,20170701,8,6,1,92,213,21
1095,20170701,8,6,1,94,17008,97
1096,20170701,8,6,1,96,4
1097,20170701,8,6,1,97,226
1098,20170701,8,6,1,99,34500
1099,20170701,8,6,2,101,241800
1100,20170701,8,6,1,101,210286,82
1101,20170701,8,7,1,4,239529,79
1102,20170701,8,7,1,6,361777,52
1103,20170701,8,7,1,7,10410,37
1104,20170701,8,7,1,8,7236,06
1105,20170701,8,7,1,13,57521,85
1106,20170701,8,7,1,14,39433,63
1107,20170701,8,7,1,15,71632,72
1108,20170701,8,7,1,18,10395,21
1109,20170701,8,7,1,19,33121,4
1110,20170701,8,7,1,20,10498,25
1111,20170701,8,7,1,21,59702,19
1112,20170701,8,7,1,22,9005,79
1113,20170701,8,7,1,23,3645,09
1114,20170701,8,7,1,24,18102,93
1115,20170701,8,7,1,28,16163,5
1116,20170701,8,7,1,29,129964,11
1117,20170701,8,7,1,31,65981,1
1118,20170701,8,7,1,32,25512,16
1119,20170701,8,7,1,33,19174,17
1120,20170701,8,7,1,34,24563,66
1121,20170701,8,7,1,35,28487,98
1122,20170701,8,7,1,37,29377,39
1123,20170701,8,7,1,38,24012,13
1124,20170701,8,7,1,39,61744,66
1125,20170701,8,7,1,40,23586,37
1126,20170701,8,7,1,42,400000
1127,20170701,8,7,1,43,51141,68
1128,20170701,8,7,1,45,121290,3
1129,20170701,8,7,1,46,-32456,57
1130,20170701,8,7,1,100,15668,04
1131,20170801,3,1,1,60,20020
1132,20170801,3,1,2,60,20200
1133,20170801,3,1,2,61,2000
1134,20170801,3,1,1,61,2402
1135,20170801,3,1,1,62,2002
1136,20170801,3,1,2,62,1800
1137,20170801,3,1,2,65,380
1138,20170801,3,1,1,65,490
1139,20170801,3,1,1,66,445
1140,20170801,3,1,2,66,380
1141,20170801,3,1,2,67,200
1142,20170801,3,1,1,67,220
1143,20170801,3,1,1,68,165
1144,20170801,3,1,2,68,100
1145,20170801,3,1,1,69,49
1146,20170801,3,1,1,71,50
1147,20170801,3,1,2,71,70
1148,20170801,3,1,2,73,300
1149,20170801,3,1,1,73,286
1150,20170801,3,1,1,74,144
1151,20170801,3,1,2,74,100
1152,20170801,3,1,2,76,280
1153,20170801,3,1,1,76,303
1154,20170801,3,1,1,77,545
1155,20170801,3,1,2,77,480
1156,20170801,3,1,2,78,200
1157,20170801,3,1,1,78,152
1158,20170801,3,1,1,80,624
1159,20170801,3,1,2,80,550
1160,20170801,3,1,2,81,380
1161,20170801,3,1,1,81,386
1162,20170801,3,1,1,82,41
1163,20170801,3,1,2,82,40
1164,20170801,3,1,2,83,100
1165,20170801,3,1,1,83,142
1166,20170801,3,1,1,84,129
1167,20170801,3,1,2,84,100
1168,20170801,3,1,2,85,100
1169,20170801,3,1,1,85,113
1170,20170801,3,1,1,87,495
1171,20170801,3,1,2,87,480
1172,20170801,3,1,1,89,251
1173,20170801,3,1,1,90,386
1174,20170801,3,1,1,91,-309
1175,20170801,3,1,1,92,514
1176,20170801,3,1,1,94,228
1177,20170801,3,1,1,96,11
1178,20170801,3,2,1,12,43068
1179,20170801,3,6,1,52,6525
1180,20170801,3,6,2,52,5600
1181,20170801,3,6,2,53,8400
1182,20170801,3,6,1,53,5220
1183,20170801,3,6,1,56,56580
1184,20170801,3,6,2,56,67900
1185,20170801,3,6,1,60,15040
1186,20170801,3,6,2,60,14300
1187,20170801,3,6,2,61,1600
1188,20170801,3,6,1,61,1805
1189,20170801,3,6,1,62,1504
1190,20170801,3,6,2,62,1100
1191,20170801,3,6,2,63,2400
1192,20170801,3,6,1,63,2610
1193,20170801,3,6,1,65,344
1194,20170801,3,6,2,65,280
1195,20170801,3,6,2,66,200
1196,20170801,3,6,1,66,313
1197,20170801,3,6,1,67,156
1198,20170801,3,6,2,67,100
1199,20170801,3,6,2,68,100
1200,20170801,3,6,1,68,116
1201,20170801,3,6,1,69,34
1202,20170801,3,6,1,71,28
1203,20170801,3,6,2,71,50
1204,20170801,3,6,2,72,200
1205,20170801,3,6,1,72,131
1206,20170801,3,6,1,73,203
1207,20170801,3,6,2,73,220
1208,20170801,3,6,2,74,100
1209,20170801,3,6,1,74,135
1210,20170801,3,6,1,76,787
1211,20170801,3,6,2,76,750
1212,20170801,3,6,2,77,380
1213,20170801,3,6,1,77,392
1214,20170801,3,6,1,78,113
1215,20170801,3,6,2,78,100
1216,20170801,3,6,2,80,380
1217,20170801,3,6,1,80,454
1218,20170801,3,6,1,81,281
1219,20170801,3,6,2,81,280
1220,20170801,3,6,2,82,30
1221,20170801,3,6,1,82,29
1222,20170801,3,6,1,83,102
1223,20170801,3,6,2,83,90
1224,20170801,3,6,2,84,80
1225,20170801,3,6,1,84,92
1226,20170801,3,6,1,85,82
1227,20170801,3,6,2,85,80
1228,20170801,3,6,2,87,380
1229,20170801,3,6,1,87,360
1230,20170801,3,6,1,89,179
1231,20170801,3,6,1,90,276
1232,20170801,3,6,1,91,-221
1233,20170801,3,6,1,92,368
1234,20170801,3,6,1,94,6860
1235,20170801,3,6,1,96,8
1236,20170801,3,6,1,97,177
1237,20170801,3,6,1,99,45000
1238,20170801,3,6,2,101,156600
1239,20170801,3,6,1,101,130511
1240,20170801,3,7,1,4,149103
1241,20170801,3,7,1,6,169957
1242,20170801,3,7,1,7,5122
1243,20170801,3,7,1,8,3399
1244,20170801,3,7,1,13,23454
1245,20170801,3,7,1,14,17675
1246,20170801,3,7,1,15,33651
1247,20170801,3,7,1,18,13720
1248,20170801,3,7,1,19,43720
1249,20170801,3,7,1,20,15092
1250,20170801,3,7,1,21,55695
1251,20170801,3,7,1,22,11770
1252,20170801,3,7,1,23,4811
1253,20170801,3,7,1,24,24641
1254,20170801,3,7,1,28,23511
1255,20170801,3,7,1,29,209682
1256,20170801,3,7,1,31,49290
1257,20170801,3,7,1,32,34311
1258,20170801,3,7,1,33,27705
1259,20170801,3,7,1,34,11302
1260,20170801,3,7,1,35,119746
1261,20170801,3,7,1,37,99993
1262,20170801,3,7,1,38,35743
1263,20170801,3,7,1,39,56107
1264,20170801,3,7,1,40,34311
1265,20170801,3,7,1,43,-89958
1266,20170801,3,7,1,46,-17111
1267,20170801,3,7,1,60,4000
1268,20170801,3,7,2,60,5000
1269,20170801,3,7,2,61,480
1270,20170801,3,7,1,61,360
1271,20170801,3,7,1,62,320
1272,20170801,3,7,2,62,380
1273,20170801,3,7,2,65,90
1274,20170801,3,7,1,65,72
1275,20170801,3,7,1,66,66
1276,20170801,3,7,2,66,80
1277,20170801,3,7,2,67,40
1278,20170801,3,7,1,67,33
1279,20170801,3,7,1,68,25
1280,20170801,3,7,2,68,30
1281,20170801,3,7,1,69,7
1282,20170801,3,7,1,71,9
1283,20170801,3,7,2,71,30
1284,20170801,3,7,2,73,80
1285,20170801,3,7,1,73,46
1286,20170801,3,7,1,74,107
1287,20170801,3,7,2,74,100
1288,20170801,3,7,2,76,60
1289,20170801,3,7,1,76,52
1290,20170801,3,7,1,77,93
1291,20170801,3,7,2,77,100
1292,20170801,3,7,2,78,40
1293,20170801,3,7,1,78,29
1294,20170801,3,7,1,80,99
1295,20170801,3,7,2,80,100
1296,20170801,3,7,2,81,90
1297,20170801,3,7,1,81,61
1298,20170801,3,7,1,82,6
1299,20170801,3,7,2,82,10
1300,20170801,3,7,2,83,30
1301,20170801,3,7,1,83,21
1302,20170801,3,7,1,84,18
1303,20170801,3,7,2,84,30
1304,20170801,3,7,2,85,20
1305,20170801,3,7,1,85,17
1306,20170801,3,7,1,87,90
1307,20170801,3,7,2,87,100
1308,20170801,3,7,1,89,34
1309,20170801,3,7,1,90,52
1310,20170801,3,7,1,91,-42
1311,20170801,3,7,1,92,70
1312,20170801,3,7,1,94,36
1313,20170801,3,7,1,96,2
1314,20170801,3,7,1,100,20246
1315,20170801,4,1,1,60,44440
1316,20170801,4,1,2,60,40900
1317,20170801,4,1,2,61,4000
1318,20170801,4,1,1,61,4444
1319,20170801,4,1,1,62,4444
1320,20170801,4,1,2,62,3600
1321,20170801,4,1,2,65,850
1322,20170801,4,1,1,65,968
1323,20170801,4,1,1,66,880
1324,20170801,4,1,2,66,750
1325,20170801,4,1,2,67,380
1326,20170801,4,1,1,67,429
1327,20170801,4,1,1,68,330
1328,20170801,4,1,2,68,280
1329,20170801,4,1,1,69,97
1330,20170801,4,1,1,71,99
1331,20170801,4,1,2,71,110
1332,20170801,4,1,2,73,500
1333,20170801,4,1,1,73,572
1334,20170801,4,1,1,74,285
1335,20170801,4,1,2,74,280
1336,20170801,4,1,2,76,550
1337,20170801,4,1,1,76,599
1338,20170801,4,1,1,77,1079
1339,20170801,4,1,2,77,950
1340,20170801,4,1,2,78,280
1341,20170801,4,1,1,78,277
1342,20170801,4,1,1,80,1051
1343,20170801,4,1,2,80,1000
1344,20170801,4,1,2,81,650
1345,20170801,4,1,1,81,650
1346,20170801,4,1,1,82,62
1347,20170801,4,1,2,82,70
1348,20170801,4,1,2,83,200
1349,20170801,4,1,1,83,217
1350,20170801,4,1,1,84,180
1351,20170801,4,1,2,84,200
1352,20170801,4,1,2,85,200
1353,20170801,4,1,1,85,174
1354,20170801,4,1,1,87,990
1355,20170801,4,1,2,87,850
1356,20170801,4,1,1,89,176
1357,20170801,4,1,1,90,270
1358,20170801,4,1,1,91,-216
1359,20170801,4,1,1,92,360
1360,20170801,4,1,1,94,96
1361,20170801,4,1,1,96,11
1362,20170801,4,2,1,12,88280
1363,20170801,4,6,1,52,15733
1364,20170801,4,6,2,52,22000
1365,20170801,4,6,2,53,7900
1366,20170801,4,6,1,53,7866
1367,20170801,4,6,1,56,87872
1368,20170801,4,6,2,56,79100
1369,20170801,4,6,2,57,6900
1370,20170801,4,6,1,57,6555
1371,20170801,4,6,1,60,21840
1372,20170801,4,6,2,60,22700
1373,20170801,4,6,2,61,2000
1374,20170801,4,6,1,61,1965
1375,20170801,4,6,1,62,2184
1376,20170801,4,6,2,62,1600
1377,20170801,4,6,2,63,6200
1378,20170801,4,6,1,63,10488
1379,20170801,4,6,1,65,540
1380,20170801,4,6,2,65,380
1381,20170801,4,6,2,66,380
1382,20170801,4,6,1,66,491
1383,20170801,4,6,1,67,240
1384,20170801,4,6,2,67,200
1385,20170801,4,6,2,68,100
1386,20170801,4,6,1,68,180
1387,20170801,4,6,1,69,54
1388,20170801,4,6,1,71,48
1389,20170801,4,6,2,71,70
1390,20170801,4,6,2,72,380
1391,20170801,4,6,1,72,524
1392,20170801,4,6,1,73,312
1393,20170801,4,6,2,73,300
1394,20170801,4,6,2,74,200
1395,20170801,4,6,1,74,271
1396,20170801,4,6,1,76,2637
1397,20170801,4,6,2,76,1500
1398,20170801,4,6,2,77,550
1399,20170801,4,6,1,77,594
1400,20170801,4,6,1,78,177
1401,20170801,4,6,2,78,200
1402,20170801,4,6,2,80,650
1403,20170801,4,6,1,80,680
1404,20170801,4,6,1,81,421
1405,20170801,4,6,2,81,380
1406,20170801,4,6,2,82,50
1407,20170801,4,6,1,82,44
1408,20170801,4,6,1,83,154
1409,20170801,4,6,2,83,100
1410,20170801,4,6,2,84,100
1411,20170801,4,6,1,84,139
1412,20170801,4,6,1,85,123
1413,20170801,4,6,2,85,100
1414,20170801,4,6,2,87,550
1415,20170801,4,6,1,87,540
1416,20170801,4,6,1,89,136
1417,20170801,4,6,1,90,208
1418,20170801,4,6,1,91,-166
1419,20170801,4,6,1,92,278
1420,20170801,4,6,1,94,7818
1421,20170801,4,6,1,96,6
1422,20170801,4,6,1,97,268
1423,20170801,4,6,1,99,63000
1424,20170801,4,6,1,101,262220
1425,20170801,4,6,2,101,288400
1426,20170801,4,7,1,4,329778
1427,20170801,4,7,1,6,293147
1428,20170801,4,7,1,7,9090
1429,20170801,4,7,1,8,5862
1430,20170801,4,7,1,13,43972
1431,20170801,4,7,1,14,28435
1432,20170801,4,7,1,15,56870
1433,20170801,4,7,1,18,10976
1434,20170801,4,7,1,19,34976
1435,20170801,4,7,1,20,10866
1436,20170801,4,7,1,21,50147
1437,20170801,4,7,1,22,9321
1438,20170801,4,7,1,23,3888
1439,20170801,4,7,1,24,20907
1440,20170801,4,7,1,28,18983
1441,20170801,4,7,1,29,140292
1442,20170801,4,7,1,31,46269
1443,20170801,4,7,1,32,24145
1444,20170801,4,7,1,33,20885
1445,20170801,4,7,1,34,19083
1446,20170801,4,7,1,35,89871
1447,20170801,4,7,1,37,84439
1448,20170801,4,7,1,38,27785
1449,20170801,4,7,1,39,40751
1450,20170801,4,7,1,40,27703
1451,20170801,4,7,1,43,405462
1452,20170801,4,7,1,46,33431
1453,20170801,4,7,1,100,17416
1454,20170801,5,1,1,60,37080
1455,20170801,5,1,2,60,31600
1456,20170801,5,1,2,61,2700
1457,20170801,5,1,1,61,2966
1458,20170801,5,1,1,62,2595
1459,20170801,5,1,2,62,1900
1460,20170801,5,1,2,65,480
1461,20170801,5,1,1,65,540
1462,20170801,5,1,1,66,491
1463,20170801,5,1,2,66,380
1464,20170801,5,1,2,67,200
1465,20170801,5,1,1,67,252
1466,20170801,5,1,1,68,189
1467,20170801,5,1,2,68,200
1468,20170801,5,1,1,69,54
1469,20170801,5,1,1,71,90
1470,20170801,5,1,2,71,90
1471,20170801,5,1,2,73,300
1472,20170801,5,1,1,73,362
1473,20170801,5,1,1,74,208
1474,20170801,5,1,2,74,200
1475,20170801,5,1,2,76,380
1476,20170801,5,1,1,76,441
1477,20170801,5,1,1,77,793
1478,20170801,5,1,2,77,650
1479,20170801,5,1,2,78,200
1480,20170801,5,1,1,78,255
1481,20170801,5,1,1,80,1039
1482,20170801,5,1,2,80,850
1483,20170801,5,1,2,81,550
1484,20170801,5,1,1,81,643
1485,20170801,5,1,1,82,68
1486,20170801,5,1,2,82,60
1487,20170801,5,1,2,83,200
1488,20170801,5,1,1,83,238
1489,20170801,5,1,1,84,216
1490,20170801,5,1,2,84,200
1491,20170801,5,1,2,85,200
1492,20170801,5,1,1,85,190
1493,20170801,5,1,1,87,810
1494,20170801,5,1,2,87,750
1495,20170801,5,1,1,89,211
1496,20170801,5,1,1,90,324
1497,20170801,5,1,1,91,-259
1498,20170801,5,1,1,92,432
1499,20170801,5,1,1,94,285
1500,20170801,5,1,1,96,9
1501,20170801,5,2,1,12,109465
1502,20170801,5,6,1,52,25756
1503,20170801,5,6,2,52,29600
1504,20170801,5,6,2,53,15300
1505,20170801,5,6,1,53,16097
1506,20170801,5,6,1,54,707
1507,20170801,5,6,2,54,800
1508,20170801,5,6,2,56,70700
1509,20170801,5,6,1,56,82201
1510,20170801,5,6,1,57,8048
1511,20170801,5,6,2,57,12900
1512,20170801,5,6,1,60,24960
1513,20170801,5,6,2,60,26400
1514,20170801,5,6,2,61,2600
1515,20170801,5,6,1,61,1996
1516,20170801,5,6,1,62,1497
1517,20170801,5,6,2,62,1800
1518,20170801,5,6,2,63,8700
1519,20170801,5,6,1,63,16097
1520,20170801,5,6,1,65,306
1521,20170801,5,6,2,65,380
1522,20170801,5,6,2,66,380
1523,20170801,5,6,1,66,278
1524,20170801,5,6,1,67,144
1525,20170801,5,6,2,67,200
1526,20170801,5,6,2,68,200
1527,20170801,5,6,1,68,108
1528,20170801,5,6,1,69,31
1529,20170801,5,6,1,71,60
1530,20170801,5,6,2,71,70
1531,20170801,5,6,2,72,280
1532,20170801,5,6,1,72,321
1533,20170801,5,6,1,73,218
1534,20170801,5,6,2,73,300
1535,20170801,5,6,2,74,200
1536,20170801,5,6,1,74,175
1537,20170801,5,6,1,76,2703
1538,20170801,5,6,2,76,1700
1539,20170801,5,6,2,77,550
1540,20170801,5,6,1,77,507
1541,20170801,5,6,1,78,162
1542,20170801,5,6,2,78,200
1543,20170801,5,6,2,80,650
1544,20170801,5,6,1,80,617
1545,20170801,5,6,1,81,382
1546,20170801,5,6,2,81,480
1547,20170801,5,6,2,82,40
1548,20170801,5,6,1,82,38
1549,20170801,5,6,1,83,132
1550,20170801,5,6,2,83,200
1551,20170801,5,6,2,84,100
1552,20170801,5,6,1,84,114
1553,20170801,5,6,1,85,105
1554,20170801,5,6,2,85,100
1555,20170801,5,6,2,87,550
1556,20170801,5,6,1,87,540
1557,20170801,5,6,1,89,111
1558,20170801,5,6,1,90,171
1559,20170801,5,6,1,91,-137
1560,20170801,5,6,1,92,228
1561,20170801,5,6,1,94,29118
1562,20170801,5,6,1,96,6
1563,20170801,5,6,1,97,337
1564,20170801,5,6,1,99,38500
1565,20170801,5,6,2,101,305900
1566,20170801,5,6,1,101,321957
1567,20170801,5,7,1,4,508096
1568,20170801,5,7,1,6,316340
1569,20170801,5,7,1,7,10302
1570,20170801,5,7,1,8,6326
1571,20170801,5,7,1,13,52196
1572,20170801,5,7,1,14,33532
1573,20170801,5,7,1,15,68962
1574,20170801,5,7,1,18,8232
1575,20170801,5,7,1,19,26232
1576,20170801,5,7,1,20,7491
1577,20170801,5,7,1,21,38564
1578,20170801,5,7,1,22,7062
1579,20170801,5,7,1,23,2886
1580,20170801,5,7,1,24,15680
1581,20170801,5,7,1,28,12800
1582,20170801,5,7,1,29,112080
1583,20170801,5,7,1,31,34458
1584,20170801,5,7,1,32,17346
1585,20170801,5,7,1,33,16943
1586,20170801,5,7,1,34,22143
1587,20170801,5,7,1,35,72588
1588,20170801,5,7,1,37,63996
1589,20170801,5,7,1,38,18411
1590,20170801,5,7,1,39,39327
1591,20170801,5,7,1,40,18680
1592,20170801,5,7,1,43,710156
1593,20170801,5,7,1,46,58723
1594,20170801,5,7,1,100,13715
1595,20170801,6,1,1,60,19968
1596,20170801,6,1,2,60,19800
1597,20170801,6,1,2,61,1800
1598,20170801,6,1,1,61,2196
1599,20170801,6,1,1,62,1198
1600,20170801,6,1,2,62,1200
1601,20170801,6,1,2,65,280
1602,20170801,6,1,1,65,286
1603,20170801,6,1,1,66,260
1604,20170801,6,1,2,66,280
1605,20170801,6,1,2,67,100
1606,20170801,6,1,1,67,135
1607,20170801,6,1,1,68,99
1608,20170801,6,1,2,68,100
1609,20170801,6,1,1,69,29
1610,20170801,6,1,1,71,47
1611,20170801,6,1,2,71,60
1612,20170801,6,1,2,73,220
1613,20170801,6,1,1,73,196
1614,20170801,6,1,1,74,125
1615,20170801,6,1,2,74,100
1616,20170801,6,1,2,76,200
1617,20170801,6,1,1,76,250
1618,20170801,6,1,1,77,449
1619,20170801,6,1,2,77,380
1620,20170801,6,1,2,78,100
1621,20170801,6,1,1,78,136
1622,20170801,6,1,1,80,519
1623,20170801,6,1,2,80,550
1624,20170801,6,1,2,81,280
1625,20170801,6,1,1,81,321
1626,20170801,6,1,1,82,32
1627,20170801,6,1,2,82,30
1628,20170801,6,1,2,83,100
1629,20170801,6,1,1,83,111
1630,20170801,6,1,1,84,94
1631,20170801,6,1,2,84,100
1632,20170801,6,1,2,85,90
1633,20170801,6,1,1,85,88
1634,20170801,6,1,1,87,468
1635,20170801,6,1,2,87,480
1636,20170801,6,1,1,89,142
1637,20170801,6,1,1,90,218
1638,20170801,6,1,1,91,-174
1639,20170801,6,1,1,92,291
1640,20170801,6,1,1,94,73
1641,20170801,6,1,1,96,8
1642,20170801,6,2,1,12,114378
1643,20170801,6,2,1,60,7410
1644,20170801,6,2,2,60,6600
1645,20170801,6,2,2,61,550
1646,20170801,6,2,1,61,815
1647,20170801,6,2,1,62,371
